GT CPUP -26.330640 -57.330870 105.000000
ND KOUNC -20.5507 164.2861 88.0
CI RCT 36.305230 -119.243840 107.000000 2011 3 11 -- BHZ 0.000000 -90.000000
CI ARV 35.126900 -118.830090 258.000000 2011 3 11 -- BHZ 0.000000 -90.000000
CI PASC 34.171410 -118.185230 341.000000 2011 3 11 00 BHZ 0.000000 -90.000000
CI MUR 33.599990 -117.195430 562.000000 2011 3 11 -- BHZ 0.000000 -90.000000
CI IRM 34.157380 -115.145130 567.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA A33A 48.937099 -95.390404 329.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA G30A 45.129299 -99.144600 496.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA D35A 47.081001 -94.052902 427.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA K31A 42.622898 -98.754601 580.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA L35A 42.112301 -95.544800 410.000000 2011 3 11 -- BHZ 0.000000 -90.000000
CH FUORN 46.620220 10.263520 2333.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA P36A 39.620399 -95.206001 313.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA X35A 34.399502 -96.973099 300.000000 2011 3 11 -- BHZ 0.000000 -90.000000
AU KNRA -15.676900 128.762802 126.000000 2011 3 11 -- BHZ 0.000000 -90.000000
AU MANU -2.043200 147.366196 141.500000 2011 3 11 -- BHZ 0.000000 -90.000000
AU QIS -20.557699 139.605194 450.000000 2011 3 11 -- BHZ 0.000000 -90.000000
AU AS31 -23.666000 133.904007 607.000000 2011 3 11 -- BHZ 0.000000 -90.000000
